room_code,room_name,item_type,item_code,item_name_en,item_name_es,item_name_fr,quantity
DENSR-2,Dental Surgery; Type 2,FA,FLSK-010,SKIRTING: vinyl; floor vinyl coved; 150H; prefinished,RODAPIÉS: vinilo; suelo vinílico cóncavo; 150H; preacabado,PLINTHE : vinyle; revêtement de sol en vinyle; 150H; préfini,8
DENSR-2,Dental Surgery; Type 2,FA,DWPR-005,DOOR PROTECTION: protection plate to 900 AFFL,PROTECCIÓN DE LA PUERTA: placa de protección hasta 900 AFFL,PROTECTION DE PORTE : plaque de protection à 900 AFFL,1
DENSR-2,Dental Surgery; Type 2,FA,WLWA-007,WALL FINISH: splashback,ACABADO DE PARED: salpicadero,FINITION MURALE : crédence,1
DENSR-2,Dental Surgery; Type 2,FA,WLWA-004,WALL FINISH: paint; acrylic; washable,ACABADO DE PARED: pintura; acrílico; lavable,FINITION MURALE : peinture; acrylique; lavable,4
DENSR-2,Dental Surgery; Type 2,FA,WLWA-010,WALL FINISH: splashback; vinyl,ACABADO DE PARED: salpicadero; vinilo,FINITION MURALE : crédence; vinyle,1
DENSR-2,Dental Surgery; Type 2,FA,CLFS-006,CEILING: plasterboard; flush set; suspended; paint; washable,TECHO: cartón-yeso; empotrado; suspendido; pintado; lavable,PLAFOND : plaques de plâtre; encastré; suspendu; peinture; lavable,1
DENSR-2,Dental Surgery; Type 2,FA,DWWH-005,WINDOW,VENTANA,LA FENÊTRE,1
DENSR-2,Dental Surgery; Type 2,FA,DWGL-005,DOOR: 910mm c/o; single leaf; observation panel; solid core/glass; paint,PUERTA: 910 mm c/o; hoja simple; panel de observación; núcleo sólido/vidrio; pintura,PORTE : 910 mm c/o; un vantail; panneau d'observation; âme pleine/verre; peinture,1
DENSR-2,Dental Surgery; Type 2,FA,CLCN-008,CORNICE: square set flush between wall and ceiling; paint,CORNISA: encastre cuadrado a ras entre pared y techo; pintar,CORNICHE : équerre encastrée entre mur et plafond; peinture,1
DENSR-2,Dental Surgery; Type 2,FFE,FIJO-020,BENCH: 600D; open under; laminate finish,BANCO: 600D; abierto por debajo; acabado laminado,BANC : 600D; ouvert en dessous; finition stratifié,1
DENSR-2,Dental Surgery; Type 2,FFE,DWWD-007,BLIND: venetian; integral,CIEGO: veneciano; integral,AVEUGLE : vénitien; intégral,1
DENSR-2,Dental Surgery; Type 2,FFE,FIHR-019,BRACKET: for suction bottle,SOPORTE: para botella de succión,SUPPORT : pour bouteille d'aspiration,1
DENSR-2,Dental Surgery; Type 2,FFE,FIHR-016,BRACKET: for sharps bin,SOPORTE: para contenedor de objetos punzantes,SUPPORT : pour bac à objets tranchants,1
DENSR-2,Dental Surgery; Type 2,FFE,FQBS-028,CHAIR: visitor; clinical areas,PRESIDENTE: visitante; áreas clínicas,CHAISE : visiteur; zones cliniques,1
DENSR-2,Dental Surgery; Type 2,FFE,FIDI-001,DISPENSER: alcohol based hand rub,DISPENSADOR: desinfectante de manos a base de alcohol,DISTRIBUTEUR : désinfectant pour les mains à base d'alcool,1
DENSR-2,Dental Surgery; Type 2,FFE,FQGE-005,CLOCK: analogue; battery operated,RELOJ: analógico; funciona con pilas,HORLOGE : analogique; à piles,1
DENSR-2,Dental Surgery; Type 2,FFE,FIJO-135,CUPBOARD: underbench; double door; adj shelves,ARMARIO: bajo banco; puerta doble; estantes adj.,ARMOIRE : sous-banc; double porte; étagères adj,1
DENSR-2,Dental Surgery; Type 2,FFE,FIJO-145,CUPBOARD: wall mount; double door; adj shelves; lockable,ARMARIO: montaje en pared; puerta doble; estantes ajustables; con cerradura,ARMOIRE : support mural; double porte; étagères adj; verrouillable,2
DENSR-2,Dental Surgery; Type 2,FFE,FQCW-016,BIN: waste; general; 20L,CUBO: basura; general; 20L,BAC : déchets; général; 20L,1
DENSR-2,Dental Surgery; Type 2,FFE,FIDI-014,DISPENSER: disposable glove,DISPENSADOR: guante desechable,DISTRIBUTEUR : gant jetable,2
DENSR-2,Dental Surgery; Type 2,FFE,FIDI-025,DISPENSER: paper/hand towel,DISPENSADOR: papel / toalla de mano,DISTRIBUTEUR : papier/essuie-mains,1
DENSR-2,Dental Surgery; Type 2,FFE,FIDI-030,DISPENSER: soap,DISPENSADOR: jabón,DISTRIBUTEUR : savon,1
DENSR-2,Dental Surgery; Type 2,FFE,FIDI-031,DISPENSER: soap antiseptic,DISPENSADOR: jabón antiséptico,DISTRIBUTEUR : savon antiseptique,1
DENSR-2,Dental Surgery; Type 2,FFE,FIDI-021,DISPENSER: mask,DISPENSADOR: mascarilla,DISTRIBUTEUR : masque,1
DENSR-2,Dental Surgery; Type 2,FFE,MGFP-004,FLOWMETER: oxygen,CAUDALIMETRO: oxigeno,DÉBITMÈTRE : oxygène,1
DENSR-2,Dental Surgery; Type 2,FFE,FQCW-044,BIN: waste; sharps; wall mounted,BIN: desechos; objetos punzantes; montado en la pared,BIN : déchets; objets tranchants; fixé au mur,1
DENSR-2,Dental Surgery; Type 2,FFE,FQBS-051,STOOL: mobile; adj height,TABURETE: móvil; altura ajustable,TABOURET : mobile; réglable en hauteur,2
DENSR-2,Dental Surgery; Type 2,FFE,MMGE-002,ADAPTER: suction,ADAPTADOR: succión,ADAPTATEUR : aspiration,1
DENSR-2,Dental Surgery; Type 2,FFE,MMGE-100,SUCTION BOTTLE,BOTELLA DE SUCCION,BOUTEILLE D'ASPIRATION,1
DENSR-2,Dental Surgery; Type 2,FFE,MMDN-016,TROLLEY: dental,CARRO: dental,CHARIOT : dentaire,2
DENSR-2,Dental Surgery; Type 2,FFE,HYBA-010,BASIN: handwash; Type B,LAVABO: lavado a mano; Tipo B,VASQUE : lave-mains; Type B,1
DENSR-2,Dental Surgery; Type 2,FFE,HYTP-037,TAPWARE: mixer; elbow levers,GRIFERÍA: mezclador; palancas de codo,ROBINETTERIE : mélangeur; leviers coudés,1
DENSR-2,Dental Surgery; Type 2,FFE,HYTP-038,TAPWARE: mixer; elbow levers; long,TAPWARE: mezclador; palancas acodadas; largo,ROBINETTERIE : mélangeur; leviers coudés; longs,1
DENSR-2,Dental Surgery; Type 2,FFE,ITNE-007,COMPUTER: desktop; with display screen,COMPUTADORA: de escritorio; con pantalla de visualización,ORDINATEUR : bureau; avec écran d'affichage,1
DENSR-2,Dental Surgery; Type 2,FFE,MMDN-002,CHAIR: dental; electric,SILLA: dental; eléctrica,CHAISE : dentaire; électrique,1
DENSR-2,Dental Surgery; Type 2,FFE,MMDN-018,X-RAY UNIT: dental; wall mounted,UNIDAD DE RAYOS X: dental; de pared,UNITÉ À RAYONS X : dentaire; murale,1
DENSR-2,Dental Surgery; Type 2,FFE,MMDN-020,LIGHT: dental; ceiling mounted,LUZ: dental; montaje en techo,LUMIÈRE : dentaire; montée au plafond,1
DENSR-2,Dental Surgery; Type 2,FFE,ITNE-050,TELEPHONE: handset; desktop; handsfree,TELÉFONO: auricular; escritorio; manos libres,TÉLÉPHONE : combiné; ordinateur de bureau; mains libres,1
DENSR-2,Dental Surgery; Type 2,FFE,FIJO-059,BENCH TOP: 600D; joinery under; laminate finish,BANCO SUPERIOR: 600D; carpintería debajo; acabado laminado,BANC TOP : 600D; sous menuiserie; finition stratifié,1
DENSR-2,Dental Surgery; Type 2,FFE,FIJO-099,CAC: cable access cap,CAC: tapa de acceso a cables,CAC : capuchon d'accès au câble,1
DENSR-2,Dental Surgery; Type 2,FFE,FIJO-212,BULKHEAD: joinery,MAMPARO: carpintería,CLOISON : menuiserie,2
DENSR-2,Dental Surgery; Type 2,FFE,FIJO-213,PANEL: joinery carcass end,PANEL: extremo de la carcasa de carpintería,PANNEAU : menuiserie bout de corps,2
DENSR-2,Dental Surgery; Type 2,FFE,HYBA-079,SINK: single; dental,FREGADERO: simple; dental,LAVABO : simple; dentaire,1
DENSR-2,Dental Surgery; Type 2,FFE,FIHR-091,RACK: lead apron; single,RACK: delantal de plomo; sencillo,RACK : tablier en plomb; simple,1
DENSR-2,Dental Surgery; Type 2,FFE,MMDN-022,CONSOLE: dentist; chair mounted,CONSOLA: dentista; montada en sillón,CONSOLE : dentiste; montée sur chaise,1
DENSR-2,Dental Surgery; Type 2,FFE,MMDN-021,CONSOLE: dental assistant; chair mounted,CONSOLA: asistente dental; montada en silla,CONSOLE : assistante dentaire; montée sur fauteuil,1
DENSR-2,Dental Surgery; Type 2,FFE,MMDN-025,MONITOR: dentist; chair mounted,MONITOR: dentista; montado en silla,MONITEUR : dentiste; monté sur chaise,1
DENSR-2,Dental Surgery; Type 2,SE,ITIN-026,OUTLET: data; double RJ45; wall mounted,SALIDA: datos; doble RJ45; montaje en pared,SORTIE : données; double RJ45; murale,1
DENSR-2,Dental Surgery; Type 2,SE,ELPR-006,RCD: residual current device,RCD: dispositivo de corriente residual,RCD : dispositif de courant résiduel,2
DENSR-2,Dental Surgery; Type 2,SE,MGAS-053,OUTLET: scavenge; on services panel,OUTLET: barrido; en el panel de servicios,SORTIE : récupération; sur panneau de services,1
DENSR-2,Dental Surgery; Type 2,SE,HYTP-008,OUTLET: cold water,SALIDA: agua fría,SORTIE : eau froide,1
DENSR-2,Dental Surgery; Type 2,SE,HYDR-001,DRAIN: special requirements,DRENAJE: requisitos especiales,VIDANGE : exigences particulières,1
DENSR-2,Dental Surgery; Type 2,SE,LIFX-008,LIGHT: task light; built in,LUZ: luz de trabajo; incorporada,LIGHT : lampe de travail; intégrée,2
DENSR-2,Dental Surgery; Type 2,SE,ELBO-015,SWITCH: light; single,INTERRUPTOR: ligero; sencillo,COMMUTATEUR : léger; simple,3
DENSR-2,Dental Surgery; Type 2,SE,MGAS-042,OUTLET: oxygen (O2); on services panel,SALIDA: oxígeno (O2); en panel de servicios,SORTIE : oxygène (O2); sur panneau de services,1
DENSR-2,Dental Surgery; Type 2,SE,MGAS-032,OUTLET: nitrous oxide (N2O); on services panel,SALIDA: óxido nitroso (N2O); en panel de servicios,SORTIE : protoxyde d'azote (N2O); sur panneau de services,1
DENSR-2,Dental Surgery; Type 2,SE,MGAS-062,OUTLET: suction; on services panel,SALIDA: aspiración; en panel de servicios,SORTIE : aspiration; sur panneau de services,1
DENSR-2,Dental Surgery; Type 2,SE,ITCL-004,BUTTON: nurse call; emergency,BOTÓN: llamada de enfermera; emergencia,BOUTON : appel infirmière; urgence,1
DENSR-2,Dental Surgery; Type 2,SE,ELGP-208,GPO: double; wall mounted,GPO: doble; montado en la pared,GPO : double; fixé au mur,6
DENSR-2,Dental Surgery; Type 2,SE,ELGP-110,GPO: single; wall mounted; cleaner,GPO: simple; montado en la pared; limpiador,GPO : simple; mural; nettoyeur,1
DENSR-2,Dental Surgery; Type 2,SE,ELGP-123,GPO: emergency power; single; wall mounted,GPO: energía de emergencia; simple; montado en la pared,GPO : alimentation de secours; simple; murale,1
DENSR-2,Dental Surgery; Type 2,SE,ITSE-006,BUTTON: duress; fixed,BOTÓN: coacción; fijo,BOUTON : contrainte; fixe,2
DENSR-2,Dental Surgery; Type 2,SE,MMSP-026,SERVICES PANEL: wall mounted,PANEL DE SERVICIOS: de pared,PANNEAU DE SERVICES : mural,1
DENSR-2,Dental Surgery; Type 2,SE,ELGP-125,GPO: emergency power; single; ceiling mounted,GPO: energía de emergencia; simple; montado en el techo,GPO : alimentation de secours; simple; montée au plafond,1
DENSR-2,Dental Surgery; Type 2,SE,MGAS-020,OUTLET: medical air (MA),SALIDA: aire medicinal (MA),SORTIE : air médical (MA),1
DENSR-2,Dental Surgery; Type 2,SE,MGAS-090,OUTLET: vacuum,SALIDA: vacío,SORTIE : vide,1
DENSR-2,Dental Surgery; Type 2,SE,ITIN-010,OUTLET: data; single RJ45,SALIDA: datos; simple RJ45,SORTIE : données; RJ45 simple,1
DENSR-2,Dental Surgery; Type 2,SE,ELGE-004,DIRECT CONNECTION: power; emergency,CONEXIÓN DIRECTA: energía; emergencia,CONNEXION DIRECTE : alimentation; secours,1
DINBEV-25,Dining Room/Beverage Bay (Mental Health); 25m2,FA,FLVY-007,FLOOR FINISH: vinyl; seamless; coved; standard slip resistant,ACABADO DEL PISO: vinilo; sin costuras; cóncavo; estándar antideslizante,FINITION DU SOL : vinyle; sans couture; à gorge; antidérapant standard,1
DINBEV-25,Dining Room/Beverage Bay (Mental Health); 25m2,FA,FLSK-010,SKIRTING: vinyl; floor vinyl coved; 150H; prefinished,RODAPIÉS: vinilo; suelo vinílico cóncavo; 150H; preacabado,PLINTHE : vinyle; revêtement de sol en vinyle; 150H; préfini,1
DINBEV-25,Dining Room/Beverage Bay (Mental Health); 25m2,FA,WLWA-004,WALL FINISH: paint; acrylic; washable,ACABADO DE PARED: pintura; acrílico; lavable,FINITION MURALE : peinture; acrylique; lavable,1
DINBEV-25,Dining Room/Beverage Bay (Mental Health); 25m2,FA,WLWA-010,WALL FINISH: splashback; vinyl,ACABADO DE PARED: salpicadero; vinilo,FINITION MURALE : crédence; vinyle,1
DINBEV-25,Dining Room/Beverage Bay (Mental Health); 25m2,FA,CLFS-006,CEILING: plasterboard; flush set; suspended; paint; washable,TECHO: cartón-yeso; empotrado; suspendido; pintado; lavable,PLAFOND : plaques de plâtre; encastré; suspendu; peinture; lavable,1
DINBEV-25,Dining Room/Beverage Bay (Mental Health); 25m2,FA,CLCN-002,CORNICE: aluminium; 24mm shadow angle; powdercoat,CORNICE: aluminio; ángulo de sombra de 24 mm; pintura en polvo,CORNICHE : aluminium; angle d'ombre de 24 mm; revêtement poudré,1
DINBEV-25,Dining Room/Beverage Bay (Mental Health); 25m2,FA,DWWH-005,WINDOW,VENTANA,LA FENÊTRE,1
DINBEV-25,Dining Room/Beverage Bay (Mental Health); 25m2,FA,DWGL-003,DOOR: 910mm c/o; single leaf; half glazed; solid core/safety glass; paint,PUERTA: 910 mm c/a; hoja simple; semividriada; núcleo macizo/vidrio de seguridad; pintura,PORTE : 910 mm c/o; simple vantail; semi-vitrée; âme pleine/verre de sécurité; peinture,1
DINBEV-25,Dining Room/Beverage Bay (Mental Health); 25m2,FA,DWGL-030,DOOR: 1400mm c/o; 1 1/2 leaf; fully glazed; alum/safety glass; powdercoat/paint,PUERTA: 1400 mm c / o; 1 1/2 hoja; totalmente acristalado; alumbre / vidrio de seguridad; pintura en polvo / pintura,PORTE : 1400 mm c/o; 1 1/2 vantail; entièrement vitrée; alun/verre de sécurité; revêtement en poudre/peinture,2
DINBEV-25,Dining Room/Beverage Bay (Mental Health); 25m2,FA,DWOB-006,OBSERVATION: internal window; alum/safety glass; double glazed; integral venetian blind; powdercoat,OBSERVACIÓN: ventana interior; alumbre / vidrio de seguridad; doble acristalamiento; persiana veneciana integral; pintura en polvo,OBSERVATION : fenêtre intérieure; alun/verre de sécurité; double vitrage; store vénitien intégré; revêtement poudré,1
DINBEV-25,Dining Room/Beverage Bay (Mental Health); 25m2,FFE,FQGE-002,ARTWORK,OBRA DE ARTE,OUVRAGES D'ART,2
DINBEV-25,Dining Room/Beverage Bay (Mental Health); 25m2,FFE,DWWD-007,BLIND: venetian; integral,CIEGO: veneciano; integral,AVEUGLE : vénitien; intégral,2
DINBEV-25,Dining Room/Beverage Bay (Mental Health); 25m2,FFE,FQBS-015,CHAIR: dining,SILLA: comedor,CHAISE : salle à manger,8
DINBEV-25,Dining Room/Beverage Bay (Mental Health); 25m2,FFE,FIJO-136,CUPBOARD: underbench; double door; adj shelves; lockable,ARMARIO: bajo banco; puerta doble; estantes ajustables; con cerradura,ARMOIRE : sous-banc; double porte; étagères adj; verrouillable,2
DINBEV-25,Dining Room/Beverage Bay (Mental Health); 25m2,FFE,FIJO-145,CUPBOARD: wall mount; double door; adj shelves; lockable,ARMARIO: montaje en pared; puerta doble; estantes ajustables; con cerradura,ARMOIRE : support mural; double porte; étagères adj; verrouillable,1
DINBEV-25,Dining Room/Beverage Bay (Mental Health); 25m2,FFE,FIJO-157,CUPBOARD: wall mount; single door; adj shelves; lockable,ARMARIO: montaje en pared; una puerta; estantes adjuntos; con cerradura,ARMOIRE : support mural; porte simple; étagères ajustables; verrouillable,1
DINBEV-25,Dining Room/Beverage Bay (Mental Health); 25m2,FFE,DWWD-003,BLIND: integral,CIEGO: integral,AVEUGLE : intégral,2
DINBEV-25,Dining Room/Beverage Bay (Mental Health); 25m2,FFE,FQCW-016,BIN: waste; general; 20L,CUBO: basura; general; 20L,BAC : déchets; général; 20L,1
DINBEV-25,Dining Room/Beverage Bay (Mental Health); 25m2,FFE,FIDI-025,DISPENSER: paper/hand towel,DISPENSADOR: papel / toalla de mano,DISTRIBUTEUR : papier/essuie-mains,1
DINBEV-25,Dining Room/Beverage Bay (Mental Health); 25m2,FFE,FIDI-030,DISPENSER: soap,DISPENSADOR: jabón,DISTRIBUTEUR : savon,1
DINBEV-25,Dining Room/Beverage Bay (Mental Health); 25m2,FFE,FIJO-106,CUPBOARD: drawer unit; 4 equal,ARMARIO: cajonera; 4 iguales,ARMOIRE : bloc tiroirs; 4 égaux,1
DINBEV-25,Dining Room/Beverage Bay (Mental Health); 25m2,FFE,FIBM-013,NOTICEBOARD: fixed; fabric covered,TABLERO DE ANUNCIOS: fijo; cubierto de tela,TABLEAU D'AFFICHAGE : fixe; recouvert de tissu,1
DINBEV-25,Dining Room/Beverage Bay (Mental Health); 25m2,FFE,DWWH-004,SHUTTER: roller; manual,OBTURADOR: rodillo; manual,OBTURATEUR: rouleau; manuel,1
DINBEV-25,Dining Room/Beverage Bay (Mental Health); 25m2,FFE,FQTA-077,TABLE: square; 800W; dining height,MESA: cuadrada; 800W; altura comedor,TABLE : carrée; 800W; hauteur repas,3
DINBEV-25,Dining Room/Beverage Bay (Mental Health); 25m2,FFE,FQCA-038,FRIDGE: domestic; underbench; 80L,NEVERA: doméstica; bajo mesada; 80L,FRIGO : domestique; sous paillasse; 80L,1
DINBEV-25,Dining Room/Beverage Bay (Mental Health); 25m2,FFE,HYTP-037,TAPWARE: mixer; elbow levers,GRIFERÍA: mezclador; palancas de codo,ROBINETTERIE : mélangeur; leviers coudés,1
DINBEV-25,Dining Room/Beverage Bay (Mental Health); 25m2,FFE,HYGE-008,BOILING WATER UNIT: 5 Litre,UNIDAD DE AGUA HERVIDA: 5 Litros,UNITÉ D'EAU BOUILLANTE : 5 Litres,1
DINBEV-25,Dining Room/Beverage Bay (Mental Health); 25m2,FFE,HYBA-069,SINK: single; with drainer; 930mmL,FREGADERO: simple; con escurridor; 930 mmL,LAVABO : simple; avec égouttoir; 930mmL,1
DINBEV-25,Dining Room/Beverage Bay (Mental Health); 25m2,FFE,ITCL-014,CLOCK: analogue; electric,RELOJ: analógico; eléctrico,HORLOGE : analogique; électrique,1
DINBEV-25,Dining Room/Beverage Bay (Mental Health); 25m2,FFE,FQCA-067,OVEN: microwave; domestic,HORNO: microondas; doméstico,FOUR : micro-onde; domestique,1
DINBEV-25,Dining Room/Beverage Bay (Mental Health); 25m2,FFE,ITNE-053,TELEPHONE: handset; wall mount; handsfree,TELÉFONO: auricular; montaje en pared; manos libres,TÉLÉPHONE : combiné; support mural; mains libres,1
DINBEV-25,Dining Room/Beverage Bay (Mental Health); 25m2,FFE,FIJO-059,BENCH TOP: 600D; joinery under; laminate finish,BANCO SUPERIOR: 600D; carpintería debajo; acabado laminado,BANC TOP : 600D; sous menuiserie; finition stratifié,2
DINBEV-25,Dining Room/Beverage Bay (Mental Health); 25m2,FFE,FIJO-207,CUPBOARD: wall mount; shelf unit; adj shelves for microwave; short,ARMARIO: montaje en pared; estantería; estantes adjuntos para microondas; corto,ARMOIRE : support mural; étagère; étagères adj pour micro-ondes; court,1
DINBEV-25,Dining Room/Beverage Bay (Mental Health); 25m2,SE,ELBO-015,SWITCH: light; single,INTERRUPTOR: ligero; sencillo,COMMUTATEUR : léger; simple,2
DINBEV-25,Dining Room/Beverage Bay (Mental Health); 25m2,SE,ITCL-004,BUTTON: nurse call; emergency,BOTÓN: llamada de enfermera; emergencia,BOUTON : appel infirmière; urgence,1
DINBEV-25,Dining Room/Beverage Bay (Mental Health); 25m2,SE,ELGP-109,GPO: single; wall mounted,GPO: individual; montado en la pared,GPO : simple; fixé au mur,4
DINBEV-25,Dining Room/Beverage Bay (Mental Health); 25m2,SE,ELGP-208,GPO: double; wall mounted,GPO: doble; montado en la pared,GPO : double; fixé au mur,6
DINBEV-25,Dining Room/Beverage Bay (Mental Health); 25m2,SE,ELGP-110,GPO: single; wall mounted; cleaner,GPO: simple; montado en la pared; limpiador,GPO : simple; mural; nettoyeur,1
DINR,Dining - Patients,FA,FLVY-007,FLOOR FINISH: vinyl; seamless; coved; standard slip resistant,ACABADO DEL PISO: vinilo; sin costuras; cóncavo; estándar antideslizante,FINITION DU SOL : vinyle; sans couture; à gorge; antidérapant standard,1
DINR,Dining - Patients,FA,FLSK-010,SKIRTING: vinyl; floor vinyl coved; 150H; prefinished,RODAPIÉS: vinilo; suelo vinílico cóncavo; 150H; preacabado,PLINTHE : vinyle; revêtement de sol en vinyle; 150H; préfini,1
DINR,Dining - Patients,FA,DWPR-010,DOOR PROTECTION: to door frame; PVC; prefinished,PROTECCIÓN DE LA PUERTA: al marco de la puerta; PVC; preacabado,PROTECTION DE LA PORTE : jusqu'au cadre de la porte; PVC; préfini,1
DINR,Dining - Patients,FA,WLPR-011,WALL PROTECTION: corner guards; to 900 AFFL min.,PROTECCIÓN DE PAREDES: cantoneras; hasta 900 AFFL min.,PROTECTION MURALE : protections d'angle; jusqu'à 900 AFFL min.,1
DINR,Dining - Patients,FA,WLWA-004,WALL FINISH: paint; acrylic; washable,ACABADO DE PARED: pintura; acrílico; lavable,FINITION MURALE : peinture; acrylique; lavable,1
DINR,Dining - Patients,FA,CLTI-002,CEILING: acoustic; drop-in tiles; 600 x 1200,TECHO: acústico; losetas empotradas; 600 x 1200,PLAFOND : acoustique; tuiles encastrées; 600 x 1200,1
DINR,Dining - Patients,FA,CLCN-002,CORNICE: aluminium; 24mm shadow angle; powdercoat,CORNICE: aluminio; ángulo de sombra de 24 mm; pintura en polvo,CORNICHE : aluminium; angle d'ombre de 24 mm; revêtement poudré,1
