proyecto,unidad,unidad_es,sub-unidad,sub_unidad_es,area,room,room_es,room_qty,room_sup,tipoA,tipoB,item,item_es,item_qty
base,UCIN,UCIN,general,general,apoyo clínico,CLRM-5,,1,5,FA,FL,FLVY-004,ACABADO DEL PISO: vinilo sin costuras cóncavo antideslizante de seguridad,1
base,UCIN,UCIN,general,general,apoyo clínico,CLRM-5,,1,5,FA,FL,FLSK-010,RODAPIÉS: vinilo suelo vinílico cóncavo 150H preacabado,1
base,UCIN,UCIN,general,general,apoyo clínico,CLRM-5,,1,5,FA,DW,DWPR-010,PROTECCIÓN DE LA PUERTA: al marco de la puerta PVC preacabado,1
base,UCIN,UCIN,general,general,apoyo clínico,CLRM-5,,1,5,FA,WL,WLWA-004,ACABADO DE PARED: pintura acrílico lavable,1
base,UCIN,UCIN,general,general,apoyo clínico,CLRM-5,,1,5,FA,WL,WLWA-020,ACABADO DE PARED: vinilo hasta 1500 AFFL,1
base,UCIN,UCIN,general,general,apoyo clínico,CLRM-5,,1,5,FA,CL,CLGE-001,TECHO: placas de yeso mamparo pintura,1
base,UCIN,UCIN,general,general,apoyo clínico,CLRM-5,,1,5,FA,CL,CLTI-014,TECHO: placa de yeso resistente al agua baldosas empotradas preacabado 600 x 1200,1
base,UCIN,UCIN,general,general,apoyo clínico,CLRM-5,,1,5,FA,CL,CLCN-002,CORNICE: aluminio ángulo de sombra de 24 mm pintura en polvo,1
base,UCIN,UCIN,general,general,apoyo clínico,CLRM-5,,1,5,FA,DW,DWPR-006,PROTECCIÓN DE LA PUERTA: placa de protección hasta 900 AFFL PVC preacabado,1
base,UCIN,UCIN,general,general,apoyo clínico,CLRM-5,,1,5,FA,DW,DWSC-003,PUERTA: 910 mm c / o hoja simple núcleo macizo pintura,1
base,UCIN,UCIN,general,general,apoyo clínico,CLRM-5,,1,5,FFE,FQ,FQCW-045,CUBO: limpiador,1
base,UCIN,UCIN,general,general,apoyo clínico,CLRM-5,,1,5,FFE,FI,FIHR-040,RACK: escoba / fregona,1
base,UCIN,UCIN,general,general,apoyo clínico,CLRM-5,,1,5,FFE,FI,FIDI-001,DISPENSADOR: desinfectante de manos a base de alcohol,1
base,UCIN,UCIN,general,general,apoyo clínico,CLRM-5,,1,5,FFE,FQ,FQSM-021,CARRO: limpiador,1
base,UCIN,UCIN,general,general,apoyo clínico,CLRM-5,,1,5,FFE,FQ,FQCW-016,CUBO: basura general 20L,1
base,UCIN,UCIN,general,general,apoyo clínico,CLRM-5,,1,5,FFE,FI,FIDI-014,DISPENSADOR: guante desechable,1
base,UCIN,UCIN,general,general,apoyo clínico,CLRM-5,,1,5,FFE,FI,FIDI-025,DISPENSADOR: papel / toalla de mano,1
base,UCIN,UCIN,general,general,apoyo clínico,CLRM-5,,1,5,FFE,FI,FIDI-030,DISPENSADOR: jabón,1
base,UCIN,UCIN,general,general,apoyo clínico,CLRM-5,,1,5,FFE,FQ,FQCW-058,FREGAR,1
base,UCIN,UCIN,general,general,apoyo clínico,CLRM-5,,1,5,FFE,FI,FIJO-127,ARMARIO: alto estantería estantes adjuntos resistente,1
base,UCIN,UCIN,general,general,apoyo clínico,CLRM-5,,1,5,FFE,HY,HYBA-011,LAVABO: lavado a mano Tipo C,1
base,UCIN,UCIN,general,general,apoyo clínico,CLRM-5,,1,5,FFE,HY,HYTP-037,GRIFERÍA: mezclador palancas de codo,1
base,UCIN,UCIN,general,general,apoyo clínico,CLRM-5,,1,5,FFE,FI,FIDI-010,DISPENSADOR: detergente / mezclador químico,1
base,UCIN,UCIN,general,general,apoyo clínico,CLRM-5,,1,5,FFE,HY,HYTP-036,GRIFERÍA: monomando lavabo palanca,1
base,UCIN,UCIN,general,general,apoyo clínico,CLRM-5,,1,5,FFE,HY,HYBA-040,FREGADERO: limpiador,1
base,UCIN,UCIN,general,general,apoyo clínico,CLRM-5,,1,5,FFE,FQ,FQCW-050,LIMPIADOR: aspiradora comercial,1
base,UCIN,UCIN,general,general,apoyo clínico,CLRM-5,,1,5,SE,HY,HYTP-013,SALIDA: agua caliente,1
base,UCIN,UCIN,general,general,apoyo clínico,CLRM-5,,1,5,SE,HY,HYTP-008,SALIDA: agua fría,1
base,UCIN,UCIN,general,general,apoyo clínico,CLRM-5,,1,5,SE,HY,HYDR-004,DRENAJE: residuos de suelo,1
base,UCIN,UCIN,general,general,apoyo clínico,CLRM-5,,1,5,SE,EL,ELBO-015,INTERRUPTOR: ligero sencillo,1
base,UCIN,UCIN,general,general,apoyo clínico,CLRM-5,,1,5,SE,EL,ELGP-208,GPO: doble montado en la pared,1
base,UCIN,UCIN,general,general,apoyo clínico,DISP-10,,1,10,FA,FL,FLVY-007,ACABADO DEL PISO: vinilo sin costuras cóncavo estándar antideslizante,1
base,UCIN,UCIN,general,general,apoyo clínico,DISP-10,,1,10,FA,FL,FLSK-010,RODAPIÉS: vinilo suelo vinílico cóncavo 150H preacabado,1
base,UCIN,UCIN,general,general,apoyo clínico,DISP-10,,1,10,FA,DW,DWPR-010,PROTECCIÓN DE LA PUERTA: al marco de la puerta PVC preacabado,2
base,UCIN,UCIN,general,general,apoyo clínico,DISP-10,,1,10,FA,DW,DWPR-005,PROTECCIÓN DE LA PUERTA: placa de protección hasta 900 AFFL,1
base,UCIN,UCIN,general,general,apoyo clínico,DISP-10,,1,10,FA,WL,WLWA-019,ACABADO DE PARED: vinilo altura completa,1
base,UCIN,UCIN,general,general,apoyo clínico,DISP-10,,1,10,FA,CL,CLGE-001,TECHO: placas de yeso mamparo pintura,1
base,UCIN,UCIN,general,general,apoyo clínico,DISP-10,,1,10,FA,CL,CLTI-008,TECHO: cartón yeso baldosas de encastre preacabado 600 x 1200,1
base,UCIN,UCIN,general,general,apoyo clínico,DISP-10,,1,10,FA,CL,CLCN-002,CORNICE: aluminio ángulo de sombra de 24 mm pintura en polvo,1
base,UCIN,UCIN,general,general,apoyo clínico,DISP-10,,1,10,FA,DW,DWSC-011,PUERTA: 1100mm c/o hoja simple alma maciza pintura,1
base,UCIN,UCIN,general,general,apoyo clínico,DISP-10,,1,10,FFE,FI,FIDI-001,DISPENSADOR: desinfectante de manos a base de alcohol,1
base,UCIN,UCIN,general,general,apoyo clínico,DISP-10,,1,10,FFE,FI,FIDI-014,DISPENSADOR: guante desechable,1
base,UCIN,UCIN,general,general,apoyo clínico,DISP-10,,1,10,FFE,MM,MMGE-143,CARRO: recogida de ropa sucia,1
base,UCIN,UCIN,general,general,apoyo clínico,DISP-10,,1,10,FFE,FQ,FQCW-017,CONTENEDOR: residuos general 240L,2
base,UCIN,UCIN,general,general,apoyo clínico,DISP-10,,1,10,FFE,FQ,FQCW-013,BIN: residuos citotóxicos 240L,1
base,UCIN,UCIN,general,general,apoyo clínico,DISP-10,,1,10,FFE,FQ,FQCW-006,BIN: residuos clínicos 240L,2
base,UCIN,UCIN,general,general,apoyo clínico,DISP-10,,1,10,SE,EL,ELBO-015,INTERRUPTOR: ligero sencillo,1
base,UCIN,UCIN,general,general,entrada,PLAP-10,,1,10,FA,FL,FLCP-006,ACABADO DEL PISO: moqueta losetas de moqueta lana / nailon 90/10,1
base,UCIN,UCIN,general,general,entrada,PLAP-10,,1,10,FA,FL,FLSK-009,ZÓCALO: vinilo borde de pluma 150H preacabado,1
base,UCIN,UCIN,general,general,entrada,PLAP-10,,1,10,FA,WL,WLWA-004,ACABADO DE PARED: pintura acrílico lavable,1
base,UCIN,UCIN,general,general,entrada,PLAP-10,,1,10,FA,CL,CLTI-002,TECHO: acústico losetas empotradas 600 x 1200,1
base,UCIN,UCIN,general,general,entrada,PLAP-10,,1,10,FA,CL,CLCN-002,CORNICE: aluminio ángulo de sombra de 24 mm pintura en polvo,1
base,UCIN,UCIN,general,general,entrada,PLAP-10,,1,10,FA,DW,DWWH-005,VENTANA,1
base,UCIN,UCIN,general,general,entrada,PLAP-10,,1,10,FFE,FQ,FQBS-012,SILLA: niño,2
base,UCIN,UCIN,general,general,entrada,PLAP-10,,1,10,FFE,FQ,FQBS-028,PRESIDENTE: visitante áreas clínicas,2
base,UCIN,UCIN,general,general,entrada,PLAP-10,,1,10,FFE,DW,DWWD-013,REVESTIMIENTO DE VENTANAS: ventana exterior,1
base,UCIN,UCIN,general,general,entrada,PLAP-10,,1,10,FFE,FQ,FQTA-003,MESA: juego de niños,1
base,UCIN,UCIN,general,general,entrada,PLAP-10,,1,10,FFE,FI,FIBM-019,PIZARRA: fija magnética,1
base,UCIN,UCIN,general,general,entrada,PLAP-10,,1,10,FFE,FQ,FQTA-075,MESA: cuadrada 600W baja altura,1
base,UCIN,UCIN,general,general,Apoyo familiar,LAUN-PT,,1,6,FA,FL,FLSK-010,RODAPIÉS: vinilo suelo vinílico cóncavo 150H preacabado,1
base,UCIN,UCIN,general,general,Apoyo familiar,LAUN-PT,,1,6,FA,DW,DWPR-010,PROTECCIÓN DE LA PUERTA: al marco de la puerta PVC preacabado,1
base,UCIN,UCIN,general,general,Apoyo familiar,LAUN-PT,,1,6,FA,FL,FLVY-003,ACABADO DEL PISO: vinilo sin costuras cóncavo antideslizante,1
base,UCIN,UCIN,general,general,Apoyo familiar,LAUN-PT,,1,6,FA,WL,WLWA-007,ACABADO DE PARED: salpicadero,1
base,UCIN,UCIN,general,general,Apoyo familiar,LAUN-PT,,1,6,FA,WL,WLWA-004,ACABADO DE PARED: pintura acrílico lavable,1
base,UCIN,UCIN,general,general,Apoyo familiar,LAUN-PT,,1,6,FA,CL,CLFS-009,TECHO: cartón yeso resistente al agua empotrado suspendido pintado lavable,1
base,UCIN,UCIN,general,general,Apoyo familiar,LAUN-PT,,1,6,FA,CL,CLCN-002,CORNICE: aluminio ángulo de sombra de 24 mm pintura en polvo,1
base,UCIN,UCIN,general,general,Apoyo familiar,LAUN-PT,,1,6,FA,DW,DWOB-002,OBSERVACIÓN: ventana interna alumbre/vidrio altura de la puerta pintura en polvo,1
base,UCIN,UCIN,general,general,Apoyo familiar,LAUN-PT,,1,6,FA,DW,DWPR-006,PROTECCIÓN DE LA PUERTA: placa de protección hasta 900 AFFL PVC preacabado,1
base,UCIN,UCIN,general,general,Apoyo familiar,LAUN-PT,,1,6,FA,DW,DWGL-005,PUERTA: 910 mm c/o hoja simple panel de observación núcleo sólido/vidrio pintura,1
base,UCIN,UCIN,general,general,Apoyo familiar,LAUN-PT,,1,6,FFE,FI,FIHR-007,SOPORTE: para secadora,1
base,UCIN,UCIN,general,general,Apoyo familiar,LAUN-PT,,1,6,FFE,FQ,FQSN-023,GABINETE: tabla de planchar,1
base,UCIN,UCIN,general,general,Apoyo familiar,LAUN-PT,,1,6,FFE,FI,FIJO-135,ARMARIO: bajo banco puerta doble estantes adj.,1
base,UCIN,UCIN,general,general,Apoyo familiar,LAUN-PT,,1,6,FFE,FI,FIJO-143,ARMARIO: montaje en pared puerta doble estantes adj.,2
base,UCIN,UCIN,general,general,Apoyo familiar,LAUN-PT,,1,6,FFE,FQ,FQCW-016,CUBO: basura general 20L,1
base,UCIN,UCIN,general,general,Apoyo familiar,LAUN-PT,,1,6,FFE,FQ,FQSM-030,CARRO: ropa sucia cesto,1
base,UCIN,UCIN,general,general,Apoyo familiar,LAUN-PT,,1,6,FFE,FQ,FQGE-015,SECADORA: ropa doméstica,1
base,UCIN,UCIN,general,general,Apoyo familiar,LAUN-PT,,1,6,FFE,FQ,FQGE-028,HIERRO: ropa eléctrico,1
base,UCIN,UCIN,general,general,Apoyo familiar,LAUN-PT,,1,6,FFE,HY,HYTP-040,GRIFERÍA: monomando lavabo accesible,1
base,UCIN,UCIN,general,general,Apoyo familiar,LAUN-PT,,1,6,FFE,HY,HYBA-064,FREGADERO: individual lavadero,1
base,UCIN,UCIN,general,general,Apoyo familiar,LAUN-PT,,1,6,FFE,FQ,FQCW-056,MÁQUINA: lavadora doméstica,1
base,UCIN,UCIN,general,general,Apoyo familiar,LAUN-PT,,1,6,FFE,FI,FIJO-059,BANCO SUPERIOR: 600D carpintería debajo acabado laminado,1
base,UCIN,UCIN,general,general,Apoyo familiar,LAUN-PT,,1,6,SE,HY,HYTP-013,SALIDA: agua caliente,1
base,UCIN,UCIN,general,general,Apoyo familiar,LAUN-PT,,1,6,SE,HY,HYTP-008,SALIDA: agua fría,1
base,UCIN,UCIN,general,general,Apoyo familiar,LAUN-PT,,1,6,SE,HY,HYDR-004,DRENAJE: residuos de suelo,1
base,UCIN,UCIN,general,general,Apoyo familiar,LAUN-PT,,1,6,SE,ME,MEEX-002,ESCAPE: secador,1
base,UCIN,UCIN,general,general,Apoyo familiar,LAUN-PT,,1,6,SE,EL,ELBO-015,INTERRUPTOR: ligero sencillo,1
base,UCIN,UCIN,general,general,Apoyo familiar,LAUN-PT,,1,6,SE,EL,ELGP-209,GPO: doble montado en la pared protegido por RCD,1
base,UCIN,UCIN,general,general,Apoyo familiar,LAUN-PT,,1,6,SE,EL,ELGP-111,GPO: simple montado en la pared protegido por RCD,3
base,UCIN,UCIN,general,general,alojamiento del personal,OVBR,,,14,FA,FL,FLCP-006,ACABADO DEL PISO: moqueta losetas de moqueta lana / nailon 90/10,1
base,UCIN,UCIN,general,general,alojamiento del personal,OVBR,,,14,FA,FL,FLSK-009,ZÓCALO: vinilo borde de pluma 150H preacabado,8
base,UCIN,UCIN,general,general,alojamiento del personal,OVBR,,,14,FA,WL,WLPR-001,PROTECCIÓN DE PARED: panel de pared de protección de cama,1
base,UCIN,UCIN,general,general,alojamiento del personal,OVBR,,,14,FA,DW,DWPR-001,PROTECCIÓN DE LA PUERTA: rodapié hasta 300 AFFL,1
base,UCIN,UCIN,general,general,alojamiento del personal,OVBR,,,14,FA,WL,WLWA-004,ACABADO DE PARED: pintura acrílico lavable,5
base,UCIN,UCIN,general,general,alojamiento del personal,OVBR,,,14,FA,CL,CLTI-002,TECHO: acústico losetas empotradas 600 x 1200,1
base,UCIN,UCIN,general,general,alojamiento del personal,OVBR,,,14,FA,DW,DWWH-005,VENTANA,1
base,UCIN,UCIN,general,general,alojamiento del personal,OVBR,,,14,FA,DW,DWSC-003,PUERTA: 910 mm c / o hoja simple núcleo macizo pintura,1
base,UCIN,UCIN,general,general,alojamiento del personal,OVBR,,,14,FA,CL,CLCN-009,CORNICE: fijación de molduras de pared,1
base,UCIN,UCIN,general,general,alojamiento del personal,OVBR,,,14,FFE,FQ,FQBS-018,SILLA: oficina ergonómica,1
base,UCIN,UCIN,general,general,alojamiento del personal,OVBR,,,14,FFE,DW,DWWD-004,CIEGO: rodillo,1
base,UCIN,UCIN,general,general,alojamiento del personal,OVBR,,,14,FFE,FI,FIJO-130,ARMARIO: alto de una sola puerta estantes adjuntos y barra para ropa,1
base,UCIN,UCIN,general,general,alojamiento del personal,OVBR,,,14,FFE,FQ,FQCW-016,CUBO: basura general 20L,1
base,UCIN,UCIN,general,general,alojamiento del personal,OVBR,,,14,FFE,FQ,FQBS-004,CAMA: doméstica individual con colchón,1
base,UCIN,UCIN,general,general,alojamiento del personal,OVBR,,,14,FFE,FQ,FQTA-001,MESA: junto a la cama,1
base,UCIN,UCIN,general,general,alojamiento del personal,OVBR,,,14,FFE,FQ,FQCA-030,FRIGORÍFICO: doméstico 120L,1
base,UCIN,UCIN,general,general,alojamiento del personal,OVBR,,,14,FFE,IT,ITNE-049,TELÉFONO: microteléfono escritorio,1
base,UCIN,UCIN,general,general,alojamiento del personal,OVBR,,,14,FFE,FI,FIJO-212,MAMPARO: carpintería,1
base,UCIN,UCIN,general,general,alojamiento del personal,OVBR,,,14,FFE,FQ,FQDW-053,ESCRITORIO: altura fija 1000W x 600D x 720H,1
base,UCIN,UCIN,general,general,alojamiento del personal,OVBR,,,14,SE,IT,ITIN-026,SALIDA: datos doble RJ45 montaje en pared,2
base,UCIN,UCIN,general,general,alojamiento del personal,OVBR,,,14,SE,LI,LIFX-011,LUZ: luz de lectura,1
base,UCIN,UCIN,general,general,alojamiento del personal,OVBR,,,14,SE,EL,ELBO-015,INTERRUPTOR: ligero sencillo,2
base,UCIN,UCIN,general,general,alojamiento del personal,OVBR,,,14,SE,EL,ELGP-109,GPO: individual montado en la pared,1
base,UCIN,UCIN,general,general,alojamiento del personal,OVBR,,,14,SE,EL,ELGP-208,GPO: doble montado en la pared,1
base,UCIN,UCIN,general,general,alojamiento del personal,OVBR,,,14,SE,IT,ITSE-038,LECTOR: control de acceso general,1
base,UCIN,UCIN,general,general,alojamiento del personal,OVBR,,,14,SE,EL,ELGP-208.1,GPO: doble montado en la pared (V),1
base,UCIN,UCIN,general,general,oficinas,OFF-S12,,1,12,FA,FL,FLCP-006,ACABADO DEL PISO: moqueta losetas de moqueta lana / nailon 90/10,1
base,UCIN,UCIN,general,general,oficinas,OFF-S12,,1,12,FA,FL,FLSK-009,ZÓCALO: vinilo borde de pluma 150H preacabado,1
base,UCIN,UCIN,general,general,oficinas,OFF-S12,,1,12,FA,DW,DWPR-001,PROTECCIÓN DE LA PUERTA: rodapié hasta 300 AFFL,1
base,UCIN,UCIN,general,general,oficinas,OFF-S12,,1,12,FA,WL,WLWA-004,ACABADO DE PARED: pintura acrílico lavable,1
base,UCIN,UCIN,general,general,oficinas,OFF-S12,,1,12,FA,CL,CLTI-002,TECHO: acústico losetas empotradas 600 x 1200,1
base,UCIN,UCIN,general,general,oficinas,OFF-S12,,1,12,FA,CL,CLCN-002,CORNICE: aluminio ángulo de sombra de 24 mm pintura en polvo,1
base,UCIN,UCIN,general,general,oficinas,OFF-S12,,1,12,FA,DW,DWWH-005,VENTANA,0
base,UCIN,UCIN,general,general,oficinas,OFF-S12,,1,12,FA,DW,DWOB-002,OBSERVACIÓN: ventana interna alumbre/vidrio altura de la puerta pintura en polvo,1
base,UCIN,UCIN,general,general,oficinas,OFF-S12,,1,12,FA,DW,DWGL-003,PUERTA: 910 mm c/a hoja simple semividriada núcleo macizo/vidrio de seguridad pintura,1
base,UCIN,UCIN,general,general,oficinas,OFF-S12,,1,12,FFE,FQ,FQBS-018,SILLA: oficina ergonómica,1
base,UCIN,UCIN,general,general,oficinas,OFF-S12,,1,12,FFE,FQ,FQBS-029,SILLA: visitante áreas de oficina,3
base,UCIN,UCIN,general,general,oficinas,OFF-S12,,1,12,FFE,FI,FIHR-026,GANCHO: abrigo,1
base,UCIN,UCIN,general,general,oficinas,OFF-S12,,1,12,FFE,FQ,FQSN-033,GABINETE: alto puerta doble persiana estantes ajustables con cerradura,1
base,UCIN,UCIN,general,general,oficinas,OFF-S12,,1,12,FFE,FQ,FQCW-016,CUBO: basura general 20L,1
base,UCIN,UCIN,general,general,oficinas,OFF-S12,,1,12,FFE,DW,DWWD-013,REVESTIMIENTO DE VENTANAS: ventana exterior,0
base,UCIN,UCIN,general,general,oficinas,OFF-S12,,1,12,FFE,FQ,FQSM-007,PEDESTAL: móvil cajonera 660H,1
base,UCIN,UCIN,general,general,oficinas,OFF-S12,,1,12,FFE,FI,FIBM-013,TABLERO DE ANUNCIOS: fijo cubierto de tela,1
base,UCIN,UCIN,general,general,oficinas,OFF-S12,,1,12,FFE,FI,FIBM-019,PIZARRA: fija magnética,1
base,UCIN,UCIN,general,general,oficinas,OFF-S12,,1,12,FFE,IT,ITNE-007,COMPUTADORA: de escritorio con pantalla de visualización,1
base,UCIN,UCIN,general,general,oficinas,OFF-S12,,1,12,FFE,LI,LIPO-005,LUZ: luz de trabajo portátil,1
base,UCIN,UCIN,general,general,oficinas,OFF-S12,,1,12,FFE,IT,ITNE-050,TELÉFONO: auricular escritorio manos libres,1
base,UCIN,UCIN,general,general,oficinas,OFF-S12,,1,12,FFE,FQ,FQTA-057,MESA: redonda 900 diam altura de trabajo,1
base,UCIN,UCIN,general,general,oficinas,OFF-S12,,1,12,FFE,FQ,FQDW-019,ESTACIÓN DE TRABAJO: esquina altura ajustable 1800/1800W x 750D x 750H nom.,1
base,UCIN,UCIN,general,general,oficinas,OFF-S12,,1,12,SE,IT,ITIN-026,SALIDA: datos doble RJ45 montaje en pared,1
base,UCIN,UCIN,general,general,oficinas,OFF-S12,,1,12,SE,EL,ELBO-015,INTERRUPTOR: ligero sencillo,1
base,UCIN,UCIN,general,general,oficinas,OFF-S12,,1,12,SE,EL,ELGP-208,GPO: doble montado en la pared,3
base,UCIN,UCIN,general,general,oficinas,OFF-S9,,1,9,FA,FL,FLCP-006,ACABADO DEL PISO: moqueta losetas de moqueta lana / nailon 90/10,1
base,UCIN,UCIN,general,general,oficinas,OFF-S9,,1,9,FA,FL,FLSK-009,ZÓCALO: vinilo borde de pluma 150H preacabado,1
base,UCIN,UCIN,general,general,oficinas,OFF-S9,,1,9,FA,DW,DWPR-001,PROTECCIÓN DE LA PUERTA: rodapié hasta 300 AFFL,1
base,UCIN,UCIN,general,general,oficinas,OFF-S9,,1,9,FA,WL,WLWA-004,ACABADO DE PARED: pintura acrílico lavable,1
base,UCIN,UCIN,general,general,oficinas,OFF-S9,,1,9,FA,CL,CLTI-002,TECHO: acústico losetas empotradas 600 x 1200,1
base,UCIN,UCIN,general,general,oficinas,OFF-S9,,1,9,FA,CL,CLCN-002,CORNICE: aluminio ángulo de sombra de 24 mm pintura en polvo,1
base,UCIN,UCIN,general,general,oficinas,OFF-S9,,1,9,FA,DW,DWWH-005,VENTANA,1
base,UCIN,UCIN,general,general,oficinas,OFF-S9,,1,9,FA,DW,DWOB-002,OBSERVACIÓN: ventana interna alumbre/vidrio altura de la puerta pintura en polvo,1
base,UCIN,UCIN,general,general,oficinas,OFF-S9,,1,9,FA,DW,DWGL-003,PUERTA: 910 mm c/a hoja simple semividriada núcleo macizo/vidrio de seguridad pintura,1
base,UCIN,UCIN,general,general,oficinas,OFF-S9,,1,9,FFE,FQ,FQBS-018,SILLA: oficina ergonómica,1
base,UCIN,UCIN,general,general,oficinas,OFF-S9,,1,9,FFE,FQ,FQBS-029,SILLA: visitante áreas de oficina,2
base,UCIN,UCIN,general,general,oficinas,OFF-S9,,1,9,FFE,FI,FIHR-026,GANCHO: abrigo,1
base,UCIN,UCIN,general,general,oficinas,OFF-S9,,1,9,FFE,FQ,FQSN-033,GABINETE: alto puerta doble persiana estantes ajustables con cerradura,1
base,UCIN,UCIN,general,general,oficinas,OFF-S9,,1,9,FFE,FQ,FQCW-016,CUBO: basura general 20L,1
base,UCIN,UCIN,general,general,oficinas,OFF-S9,,1,9,FFE,FQ,FQDW-010,SHELF: sistema de puesto de trabajo,1
base,UCIN,UCIN,general,general,oficinas,OFF-S9,,1,9,FFE,FQ,FQSM-007,PEDESTAL: móvil cajonera 660H,1
base,UCIN,UCIN,general,general,oficinas,OFF-S9,,1,9,FFE,FI,FIBM-019,PIZARRA: fija magnética,1
base,UCIN,UCIN,general,general,oficinas,OFF-S9,,1,9,FFE,IT,ITNE-007,COMPUTADORA: de escritorio con pantalla de visualización,1
base,UCIN,UCIN,general,general,oficinas,OFF-S9,,1,9,FFE,LI,LIPO-005,LUZ: luz de trabajo portátil,1
base,UCIN,UCIN,general,general,oficinas,OFF-S9,,1,9,FFE,IT,ITNE-049,TELÉFONO: microteléfono escritorio,1
base,UCIN,UCIN,general,general,oficinas,OFF-S9,,1,9,FFE,FQ,FQDW-019,ESTACIÓN DE TRABAJO: esquina altura ajustable 1800/1800W x 750D x 750H nom.,1
base,UCIN,UCIN,general,general,oficinas,OFF-S9,,1,9,SE,IT,ITIN-026,SALIDA: datos doble RJ45 montaje en pared,1
base,UCIN,UCIN,general,general,oficinas,OFF-S9,,1,9,SE,EL,ELBO-015,INTERRUPTOR: ligero sencillo,1
base,UCIN,UCIN,general,general,oficinas,OFF-S9,,1,9,SE,EL,ELGP-208,GPO: doble montado en la pared,2
base,UCIN,UCIN,general,general,salas de reuniones,MEET-L-30,,1,30,FA,FL,FLCP-006,ACABADO DEL PISO: moqueta losetas de moqueta lana / nailon 90/10,1
base,UCIN,UCIN,general,general,salas de reuniones,MEET-L-30,,1,30,FA,FL,FLSK-009,ZÓCALO: vinilo borde de pluma 150H preacabado,1
base,UCIN,UCIN,general,general,salas de reuniones,MEET-L-30,,1,30,FA,DW,DWPR-010,PROTECCIÓN DE LA PUERTA: al marco de la puerta PVC preacabado,1
base,UCIN,UCIN,general,general,salas de reuniones,MEET-L-30,,1,30,FA,DW,DWOB-004,OBSERVACIÓN: ventana interna alumbre/vidrio persianas internas pintura en polvo,1
base,UCIN,UCIN,general,general,salas de reuniones,MEET-L-30,,1,30,FA,WL,WLWA-001,Pared de terminación: paneles acústicos preacabado,1
base,UCIN,UCIN,general,general,salas de reuniones,MEET-L-30,,1,30,FA,WL,WLWA-004,ACABADO DE PARED: pintura acrílico lavable,1
base,UCIN,UCIN,general,general,salas de reuniones,MEET-L-30,,1,30,FA,CL,CLTI-002,TECHO: acústico losetas empotradas 600 x 1200,1
base,UCIN,UCIN,general,general,salas de reuniones,MEET-L-30,,1,30,FA,CL,CLCN-002,CORNICE: aluminio ángulo de sombra de 24 mm pintura en polvo,1
base,UCIN,UCIN,general,general,salas de reuniones,MEET-L-30,,1,30,FA,DW,DWWH-005,VENTANA,1
base,UCIN,UCIN,general,general,salas de reuniones,MEET-L-30,,1,30,FA,DW,DWPR-006,PROTECCIÓN DE LA PUERTA: placa de protección hasta 900 AFFL PVC preacabado,1
base,UCIN,UCIN,general,general,salas de reuniones,MEET-L-30,,1,30,FA,DW,DWSC-003,PUERTA: 910 mm c / o hoja simple núcleo macizo pintura,1
base,UCIN,UCIN,general,general,salas de reuniones,MEET-L-30,,1,30,FA,DW,DWGL-005,PUERTA: 910 mm c/o hoja simple panel de observación núcleo sólido/vidrio pintura,1
base,UCIN,UCIN,general,general,salas de reuniones,MEET-L-30,,1,30,FFE,FQ,FQBS-017,SILLA: sala de reuniones,20
base,UCIN,UCIN,general,general,salas de reuniones,MEET-L-30,,1,30,FFE,FQ,FQGE-005,RELOJ: analógico funciona con pilas,1
base,UCIN,UCIN,general,general,salas de reuniones,MEET-L-30,,1,30,FFE,FI,FIJO-136,ARMARIO: bajo banco puerta doble estantes ajustables con cerradura,1
base,UCIN,UCIN,general,general,salas de reuniones,MEET-L-30,,1,30,FFE,FQ,FQCW-016,CUBO: basura general 20L,1
base,UCIN,UCIN,general,general,salas de reuniones,MEET-L-30,,1,30,FFE,FI,FIHR-006,SOPORTE: para pantalla de visualización montado en la pared,1
base,UCIN,UCIN,general,general,salas de reuniones,MEET-L-30,,1,30,FFE,MM,MMOP-060,BASTIDOR: AV,1
base,UCIN,UCIN,general,general,salas de reuniones,MEET-L-30,,1,30,FFE,DW,DWWD-014,REVESTIMIENTO DE VENTANAS: ventana exterior oscurecimiento,1
base,UCIN,UCIN,general,general,salas de reuniones,MEET-L-30,,1,30,FFE,FQ,FQDW-006,ATRAL: móvil,1
base,UCIN,UCIN,general,general,salas de reuniones,MEET-L-30,,1,30,FFE,FI,FIBM-013,TABLERO DE ANUNCIOS: fijo cubierto de tela,2
